Start (ns),End (ns),Duration (ns),DurChild (ns),DurNonChild (ns),Name,PID,TID,Lvl,NumChild,RangeId,ParentId,RangeStack,NameTree,Parallelism
201514646020,201514686788,40768,0,40768,NCCL:ncclReduceScatter,563290,563290,1,0,91374,83350.0,:83350:91374,--NCCL:ncclReduceScatter,DP
201517096455,201517135480,39025,0,39025,NCCL:ncclReduceScatter,563290,563290,1,0,91386,83350.0,:83350:91386,--NCCL:ncclReduceScatter,DP
201519417539,201519457547,40008,0,40008,NCCL:ncclReduceScatter,563290,563290,1,0,91399,83350.0,:83350:91399,--NCCL:ncclReduceScatter,DP
201521709638,201521750557,40919,0,40919,NCCL:ncclReduceScatter,563290,563290,1,0,91414,83350.0,:83350:91414,--NCCL:ncclReduceScatter,DP
201524073025,201524114395,41370,0,41370,NCCL:ncclReduceScatter,563290,563290,1,0,91426,83350.0,:83350:91426,--NCCL:ncclReduceScatter,DP
201526307182,201526346548,39366,0,39366,NCCL:ncclReduceScatter,563290,563290,1,0,91439,83350.0,:83350:91439,--NCCL:ncclReduceScatter,DP
201528679516,201528715635,36119,0,36119,NCCL:ncclReduceScatter,563290,563290,1,0,91453,83350.0,:83350:91453,--NCCL:ncclReduceScatter,DP
201530914534,201530953489,38955,0,38955,NCCL:ncclReduceScatter,563290,563290,1,0,91468,83350.0,:83350:91468,--NCCL:ncclReduceScatter,DP
201533177476,201533214728,37252,0,37252,NCCL:ncclReduceScatter,563290,563290,1,0,91480,83350.0,:83350:91480,--NCCL:ncclReduceScatter,DP
201535448535,201535503330,54795,0,54795,NCCL:ncclReduceScatter,563290,563290,1,0,91493,83350.0,:83350:91493,--NCCL:ncclReduceScatter,DP
201537833172,201537871105,37933,0,37933,NCCL:ncclReduceScatter,563290,563290,1,0,91506,83350.0,:83350:91506,--NCCL:ncclReduceScatter,DP
201540543790,201540579569,35779,0,35779,NCCL:ncclReduceScatter,563290,563290,1,0,91522,83350.0,:83350:91522,--NCCL:ncclReduceScatter,DP
201542824156,201542863712,39556,0,39556,NCCL:ncclReduceScatter,563290,563290,1,0,91527,83350.0,:83350:91527,--NCCL:ncclReduceScatter,DP
201544978799,201545013757,34958,0,34958,NCCL:ncclReduceScatter,563290,563290,1,0,91533,83350.0,:83350:91533,--NCCL:ncclReduceScatter,DP
201545881764,201545888587,6823,0,6823,NCCL:ncclSend,563290,563290,1,0,91538,83350.0,:83350:91538,--NCCL:ncclSend,PP
208614281223,208614287044,5821,0,5821,NCCL:ncclRecv,563290,563290,1,0,91581,91573.0,:91573:91581,--NCCL:ncclRecv,PP
208615427568,208615482514,54946,0,54946,NCCL:ncclAllGather,563290,563290,1,0,91587,91573.0,:91573:91587,--NCCL:ncclAllGather,DP
208617107634,208617147401,39767,0,39767,NCCL:ncclAllGather,563290,563290,1,0,91591,91573.0,:91573:91591,--NCCL:ncclAllGather,DP
208634506041,208634543003,36962,0,36962,NCCL:ncclAllGather,563290,563290,1,0,91652,91573.0,:91573:91652,--NCCL:ncclAllGather,DP
208650292574,208650333213,40639,0,40639,NCCL:ncclAllGather,563290,563290,1,0,91713,91573.0,:91573:91713,--NCCL:ncclAllGather,DP
208665710344,208665751454,41110,0,41110,NCCL:ncclAllGather,563290,563290,1,0,91781,91573.0,:91573:91781,--NCCL:ncclAllGather,DP
208681248718,208681286701,37983,0,37983,NCCL:ncclAllGather,563290,563290,1,0,91844,91573.0,:91573:91844,--NCCL:ncclAllGather,DP
208697101569,208697139893,38324,0,38324,NCCL:ncclAllGather,563290,563290,1,0,91905,91573.0,:91573:91905,--NCCL:ncclAllGather,DP
208712802056,208712839328,37272,0,37272,NCCL:ncclAllGather,563290,563290,1,0,91969,91573.0,:91573:91969,--NCCL:ncclAllGather,DP
208728312796,208728355248,42452,0,42452,NCCL:ncclAllGather,563290,563290,1,0,92032,91573.0,:91573:92032,--NCCL:ncclAllGather,DP
208744040765,208744082175,41410,0,41410,NCCL:ncclAllGather,563290,563290,1,0,92091,91573.0,:91573:92091,--NCCL:ncclAllGather,DP
208759710903,208759751291,40388,0,40388,NCCL:ncclAllGather,563290,563290,1,0,92158,91573.0,:91573:92158,--NCCL:ncclAllGather,DP
208775165405,208775205903,40498,0,40498,NCCL:ncclAllGather,563290,563290,1,0,92221,91573.0,:91573:92221,--NCCL:ncclAllGather,DP
208790117144,208790153465,36321,0,36321,NCCL:ncclAllGather,563290,563290,1,0,92282,91573.0,:91573:92282,--NCCL:ncclAllGather,DP
208805082841,208805123500,40659,0,40659,NCCL:ncclAllGather,563290,563290,1,0,92344,91573.0,:91573:92344,--NCCL:ncclAllGather,DP
208820414916,208820455625,40709,0,40709,NCCL:ncclAllGather,563290,563290,1,0,92405,91573.0,:91573:92405,--NCCL:ncclAllGather,DP
208836019307,208836059605,40298,0,40298,NCCL:ncclAllGather,563290,563290,1,0,92442,91573.0,:91573:92442,--NCCL:ncclAllGather,DP
208851093784,208851129884,36100,0,36100,NCCL:ncclAllGather,563290,563290,1,0,92476,91573.0,:91573:92476,--NCCL:ncclAllGather,DP
212200057384,212200064087,6703,0,6703,NCCL:ncclSend,563290,563290,1,0,93615,91573.0,:91573:93615,--NCCL:ncclSend,PP
212200127359,212200128892,1533,0,1533,NCCL:ncclRecv,563290,563290,1,0,93620,91573.0,:91573:93620,--NCCL:ncclRecv,PP
214180907381,214180913553,6172,0,6172,NCCL:ncclSend,563290,563290,1,0,95606,91573.0,:91573:95606,--NCCL:ncclSend,PP
214181042462,214181043594,1132,0,1132,NCCL:ncclRecv,563290,563290,1,0,95610,91573.0,:91573:95610,--NCCL:ncclRecv,PP
216170564185,216170569615,5430,0,5430,NCCL:ncclSend,563290,563290,1,0,97591,91573.0,:91573:97591,--NCCL:ncclSend,PP
216170690499,216170691711,1212,0,1212,NCCL:ncclRecv,563290,563290,1,0,97601,91573.0,:91573:97601,--NCCL:ncclRecv,PP
218161131017,218161206272,75255,0,75255,NCCL:ncclReduceScatter,563290,563290,1,0,99578,91573.0,:91573:99578,--NCCL:ncclReduceScatter,DP
218163150469,218163188132,37663,0,37663,NCCL:ncclReduceScatter,563290,563290,1,0,99589,91573.0,:91573:99589,--NCCL:ncclReduceScatter,DP
218165070920,218165100537,29617,0,29617,NCCL:ncclReduceScatter,563290,563290,1,0,99600,91573.0,:91573:99600,--NCCL:ncclReduceScatter,DP
218166996580,218167028121,31541,0,31541,NCCL:ncclReduceScatter,563290,563290,1,0,99611,91573.0,:91573:99611,--NCCL:ncclReduceScatter,DP
218168963802,218168990593,26791,0,26791,NCCL:ncclReduceScatter,563290,563290,1,0,99622,91573.0,:91573:99622,--NCCL:ncclReduceScatter,DP
218170637345,218170669247,31902,0,31902,NCCL:ncclReduceScatter,563290,563290,1,0,99634,91573.0,:91573:99634,--NCCL:ncclReduceScatter,DP
218172355645,218172387126,31481,0,31481,NCCL:ncclReduceScatter,563290,563290,1,0,99644,91573.0,:91573:99644,--NCCL:ncclReduceScatter,DP
218174013058,218174041222,28164,0,28164,NCCL:ncclReduceScatter,563290,563290,1,0,99654,91573.0,:91573:99654,--NCCL:ncclReduceScatter,DP
218175695008,218175731669,36661,0,36661,NCCL:ncclReduceScatter,563290,563290,1,0,99666,91573.0,:91573:99666,--NCCL:ncclReduceScatter,DP
218177342852,218177373190,30338,0,30338,NCCL:ncclReduceScatter,563290,563290,1,0,99677,91573.0,:91573:99677,--NCCL:ncclReduceScatter,DP
218179158871,218179193968,35097,0,35097,NCCL:ncclReduceScatter,563290,563290,1,0,99688,91573.0,:91573:99688,--NCCL:ncclReduceScatter,DP
218180894414,218180922689,28275,0,28275,NCCL:ncclReduceScatter,563290,563290,1,0,99699,91573.0,:91573:99699,--NCCL:ncclReduceScatter,DP
218182588678,218182628415,39737,0,39737,NCCL:ncclReduceScatter,563290,563290,1,0,99711,91573.0,:91573:99711,--NCCL:ncclReduceScatter,DP
218184504850,218184536191,31341,0,31341,NCCL:ncclReduceScatter,563290,563290,1,0,99722,91573.0,:91573:99722,--NCCL:ncclReduceScatter,DP
218186152053,218186180017,27964,0,27964,NCCL:ncclReduceScatter,563290,563290,1,0,99733,91573.0,:91573:99733,--NCCL:ncclReduceScatter,DP
218187925660,218187953764,28104,0,28104,NCCL:ncclReduceScatter,563290,563290,1,0,99744,91573.0,:91573:99744,--NCCL:ncclReduceScatter,DP
218189538907,218189568965,30058,0,30058,NCCL:ncclReduceScatter,563290,563290,1,0,99754,91573.0,:91573:99754,--NCCL:ncclReduceScatter,DP
218190576883,218190584908,8025,0,8025,NCCL:ncclSend,563290,563290,1,0,99761,91573.0,:91573:99761,--NCCL:ncclSend,PP
224966063302,224966068733,5431,0,5431,NCCL:ncclRecv,563290,563290,1,0,99825,99807.0,:99807:99825,--NCCL:ncclRecv,PP
224967310873,224967363274,52401,0,52401,NCCL:ncclAllGather,563290,563290,1,0,99831,99807.0,:99807:99831,--NCCL:ncclAllGather,DP
224968759933,224968792666,32733,0,32733,NCCL:ncclAllGather,563290,563290,1,0,99835,99807.0,:99807:99835,--NCCL:ncclAllGather,DP
224982733212,224982761907,28695,0,28695,NCCL:ncclAllGather,563290,563290,1,0,99883,99807.0,:99807:99883,--NCCL:ncclAllGather,DP
224994807131,224994835115,27984,0,27984,NCCL:ncclAllGather,563290,563290,1,0,99929,99807.0,:99807:99929,--NCCL:ncclAllGather,DP
225006780707,225006821446,40739,0,40739,NCCL:ncclAllGather,563290,563290,1,0,99981,99807.0,:99807:99981,--NCCL:ncclAllGather,DP
225018820320,225018848224,27904,0,27904,NCCL:ncclAllGather,563290,563290,1,0,100030,99807.0,:99807:100030,--NCCL:ncclAllGather,DP
225030770961,225030798644,27683,0,27683,NCCL:ncclAllGather,563290,563290,1,0,100078,99807.0,:99807:100078,--NCCL:ncclAllGather,DP
225042562004,225042597482,35478,0,35478,NCCL:ncclAllGather,563290,563290,1,0,100127,99807.0,:99807:100127,--NCCL:ncclAllGather,DP
225054727029,225054757849,30820,0,30820,NCCL:ncclAllGather,563290,563290,1,0,100176,99807.0,:99807:100176,--NCCL:ncclAllGather,DP
225067331353,225067363806,32453,0,32453,NCCL:ncclAllGather,563290,563290,1,0,100228,99807.0,:99807:100228,--NCCL:ncclAllGather,DP
225079565182,225079595550,30368,0,30368,NCCL:ncclAllGather,563290,563290,1,0,100276,99807.0,:99807:100276,--NCCL:ncclAllGather,DP
225092131903,225092163184,31281,0,31281,NCCL:ncclAllGather,563290,563290,1,0,100325,99807.0,:99807:100325,--NCCL:ncclAllGather,DP
225104585135,225104612418,27283,0,27283,NCCL:ncclAllGather,563290,563290,1,0,100374,99807.0,:99807:100374,--NCCL:ncclAllGather,DP
225116869441,225116897776,28335,0,28335,NCCL:ncclAllGather,563290,563290,1,0,100425,99807.0,:99807:100425,--NCCL:ncclAllGather,DP
225129204605,225129244793,40188,0,40188,NCCL:ncclAllGather,563290,563290,1,0,100474,99807.0,:99807:100474,--NCCL:ncclAllGather,DP
225141527065,225141556752,29687,0,29687,NCCL:ncclAllGather,563290,563290,1,0,100522,99807.0,:99807:100522,--NCCL:ncclAllGather,DP
225153717549,225153744922,27373,0,27373,NCCL:ncclAllGather,563290,563290,1,0,100571,99807.0,:99807:100571,--NCCL:ncclAllGather,DP
228524162566,228524167345,4779,0,4779,NCCL:ncclSend,563290,563290,1,0,101855,99807.0,:99807:101855,--NCCL:ncclSend,PP
228524251227,228524252169,942,0,942,NCCL:ncclRecv,563290,563290,1,0,101863,99807.0,:99807:101863,--NCCL:ncclRecv,PP
230507079737,230507084496,4759,0,4759,NCCL:ncclSend,563290,563290,1,0,103853,99807.0,:99807:103853,--NCCL:ncclSend,PP
230507196973,230507198206,1233,0,1233,NCCL:ncclRecv,563290,563290,1,0,103868,99807.0,:99807:103868,--NCCL:ncclRecv,PP
232489020722,232489026443,5721,0,5721,NCCL:ncclSend,563290,563290,1,0,105833,99807.0,:99807:105833,--NCCL:ncclSend,PP
232489150293,232489151405,1112,0,1112,NCCL:ncclRecv,563290,563290,1,0,105848,99807.0,:99807:105848,--NCCL:ncclRecv,PP
234515455319,234515520625,65306,0,65306,NCCL:ncclReduceScatter,563290,563290,1,0,107821,99807.0,:99807:107821,--NCCL:ncclReduceScatter,DP
234517501703,234517545547,43844,0,43844,NCCL:ncclReduceScatter,563290,563290,1,0,107833,99807.0,:99807:107833,--NCCL:ncclReduceScatter,DP
234519545692,234519577804,32112,0,32112,NCCL:ncclReduceScatter,563290,563290,1,0,107844,99807.0,:99807:107844,--NCCL:ncclReduceScatter,DP
234521512943,234521544214,31271,0,31271,NCCL:ncclReduceScatter,563290,563290,1,0,107854,99807.0,:99807:107854,--NCCL:ncclReduceScatter,DP
234523320957,234523351696,30739,0,30739,NCCL:ncclReduceScatter,563290,563290,1,0,107865,99807.0,:99807:107865,--NCCL:ncclReduceScatter,DP
234525199727,234525234464,34737,0,34737,NCCL:ncclReduceScatter,563290,563290,1,0,107877,99807.0,:99807:107877,--NCCL:ncclReduceScatter,DP
234527119015,234527150626,31611,0,31611,NCCL:ncclReduceScatter,563290,563290,1,0,107888,99807.0,:99807:107888,--NCCL:ncclReduceScatter,DP
234529039676,234529070857,31181,0,31181,NCCL:ncclReduceScatter,563290,563290,1,0,107899,99807.0,:99807:107899,--NCCL:ncclReduceScatter,DP
234530938616,234530979745,41129,0,41129,NCCL:ncclReduceScatter,563290,563290,1,0,107910,99807.0,:99807:107910,--NCCL:ncclReduceScatter,DP
234532839448,234532871450,32002,0,32002,NCCL:ncclReduceScatter,563290,563290,1,0,107922,99807.0,:99807:107922,--NCCL:ncclReduceScatter,DP
234534656259,234534687229,30970,0,30970,NCCL:ncclReduceScatter,563290,563290,1,0,107932,99807.0,:99807:107932,--NCCL:ncclReduceScatter,DP
234536463701,234536495292,31591,0,31591,NCCL:ncclReduceScatter,563290,563290,1,0,107943,99807.0,:99807:107943,--NCCL:ncclReduceScatter,DP
234538326851,234538360386,33535,0,33535,NCCL:ncclReduceScatter,563290,563290,1,0,107954,99807.0,:99807:107954,--NCCL:ncclReduceScatter,DP
234540351213,234540382593,31380,0,31380,NCCL:ncclReduceScatter,563290,563290,1,0,107966,99807.0,:99807:107966,--NCCL:ncclReduceScatter,DP
234542202159,234542233800,31641,0,31641,NCCL:ncclReduceScatter,563290,563290,1,0,107977,99807.0,:99807:107977,--NCCL:ncclReduceScatter,DP
234544041032,234544073275,32243,0,32243,NCCL:ncclReduceScatter,563290,563290,1,0,107988,99807.0,:99807:107988,--NCCL:ncclReduceScatter,DP
234545883402,234545913700,30298,0,30298,NCCL:ncclReduceScatter,563290,563290,1,0,107999,99807.0,:99807:107999,--NCCL:ncclReduceScatter,DP
234546726431,234546732462,6031,0,6031,NCCL:ncclSend,563290,563290,1,0,108006,99807.0,:99807:108006,--NCCL:ncclSend,PP
241508931520,241508942020,10500,0,10500,NCCL:ncclRecv,563290,563290,1,0,108069,108066.0,:108066:108069,--NCCL:ncclRecv,PP
241510107502,241510154754,47252,0,47252,NCCL:ncclAllGather,563290,563290,1,0,108075,108066.0,:108066:108075,--NCCL:ncclAllGather,DP
241511767400,241511824931,57531,0,57531,NCCL:ncclAllGather,563290,563290,1,0,108079,108066.0,:108066:108079,--NCCL:ncclAllGather,DP
241529082947,241529134316,51369,0,51369,NCCL:ncclAllGather,563290,563290,1,0,108137,108066.0,:108066:108137,--NCCL:ncclAllGather,DP
241545305592,241545345540,39948,0,39948,NCCL:ncclAllGather,563290,563290,1,0,108192,108066.0,:108066:108192,--NCCL:ncclAllGather,DP
241561445268,241561485135,39867,0,39867,NCCL:ncclAllGather,563290,563290,1,0,108253,108066.0,:108066:108253,--NCCL:ncclAllGather,DP
241577569082,241577609430,40348,0,40348,NCCL:ncclAllGather,563290,563290,1,0,108312,108066.0,:108066:108312,--NCCL:ncclAllGather,DP
241593801176,241593842275,41099,0,41099,NCCL:ncclAllGather,563290,563290,1,0,108368,108066.0,:108066:108368,--NCCL:ncclAllGather,DP
241609556769,241609593220,36451,0,36451,NCCL:ncclAllGather,563290,563290,1,0,108426,108066.0,:108066:108426,--NCCL:ncclAllGather,DP
241625031149,241625066417,35268,0,35268,NCCL:ncclAllGather,563290,563290,1,0,108487,108066.0,:108066:108487,--NCCL:ncclAllGather,DP
241640454310,241640491021,36711,0,36711,NCCL:ncclAllGather,563290,563290,1,0,108546,108066.0,:108066:108546,--NCCL:ncclAllGather,DP
241656573145,241656613833,40688,0,40688,NCCL:ncclAllGather,563290,563290,1,0,108601,108066.0,:108066:108601,--NCCL:ncclAllGather,DP
241672925250,241672965909,40659,0,40659,NCCL:ncclAllGather,563290,563290,1,0,108662,108066.0,:108066:108662,--NCCL:ncclAllGather,DP
241689282245,241689322934,40689,0,40689,NCCL:ncclAllGather,563290,563290,1,0,108718,108066.0,:108066:108718,--NCCL:ncclAllGather,DP
241705458702,241705501274,42572,0,42572,NCCL:ncclAllGather,563290,563290,1,0,108779,108066.0,:108066:108779,--NCCL:ncclAllGather,DP
241721696647,241721736965,40318,0,40318,NCCL:ncclAllGather,563290,563290,1,0,108836,108066.0,:108066:108836,--NCCL:ncclAllGather,DP
241738010008,241738051037,41029,0,41029,NCCL:ncclAllGather,563290,563290,1,0,108886,108066.0,:108066:108886,--NCCL:ncclAllGather,DP
241754285916,241754325513,39597,0,39597,NCCL:ncclAllGather,563290,563290,1,0,108930,108066.0,:108066:108930,--NCCL:ncclAllGather,DP
245235412863,245235419957,7094,0,7094,NCCL:ncclSend,563290,563290,1,0,110102,108066.0,:108066:110102,--NCCL:ncclSend,PP
245235496424,245235497326,902,0,902,NCCL:ncclRecv,563290,563290,1,0,110107,108066.0,:108066:110107,--NCCL:ncclRecv,PP
247218588584,247218594756,6172,0,6172,NCCL:ncclSend,563290,563290,1,0,112089,108066.0,:108066:112089,--NCCL:ncclSend,PP
247218730027,247218731240,1213,0,1213,NCCL:ncclRecv,563290,563290,1,0,112104,108066.0,:108066:112104,--NCCL:ncclRecv,PP
249230881836,249230886135,4299,0,4299,NCCL:ncclSend,563290,563290,1,0,114089,108066.0,:108066:114089,--NCCL:ncclSend,PP
249230990967,249230991989,1022,0,1022,NCCL:ncclRecv,563290,563290,1,0,114101,108066.0,:108066:114101,--NCCL:ncclRecv,PP
251218068517,251218128904,60387,0,60387,NCCL:ncclReduceScatter,563290,563290,1,0,116064,108066.0,:108066:116064,--NCCL:ncclReduceScatter,DP
251220240103,251220271574,31471,0,31471,NCCL:ncclReduceScatter,563290,563290,1,0,116076,108066.0,:108066:116076,--NCCL:ncclReduceScatter,DP
251222288962,251222318569,29607,0,29607,NCCL:ncclReduceScatter,563290,563290,1,0,116088,108066.0,:108066:116088,--NCCL:ncclReduceScatter,DP
251224315859,251224345566,29707,0,29707,NCCL:ncclReduceScatter,563290,563290,1,0,116098,108066.0,:108066:116098,--NCCL:ncclReduceScatter,DP
251226060790,251226087462,26672,0,26672,NCCL:ncclReduceScatter,563290,563290,1,0,116109,108066.0,:108066:116109,--NCCL:ncclReduceScatter,DP
251227836120,251227868473,32353,0,32353,NCCL:ncclReduceScatter,563290,563290,1,0,116121,108066.0,:108066:116121,--NCCL:ncclReduceScatter,DP
251229562897,251229596181,33284,0,33284,NCCL:ncclReduceScatter,563290,563290,1,0,116132,108066.0,:108066:116132,--NCCL:ncclReduceScatter,DP
251231555146,251231590936,35790,0,35790,NCCL:ncclReduceScatter,563290,563290,1,0,116142,108066.0,:108066:116142,--NCCL:ncclReduceScatter,DP
251233350936,251233379431,28495,0,28495,NCCL:ncclReduceScatter,563290,563290,1,0,116153,108066.0,:108066:116153,--NCCL:ncclReduceScatter,DP
251235120616,251235151475,30859,0,30859,NCCL:ncclReduceScatter,563290,563290,1,0,116165,108066.0,:108066:116165,--NCCL:ncclReduceScatter,DP
251236910494,251236940672,30178,0,30178,NCCL:ncclReduceScatter,563290,563290,1,0,116175,108066.0,:108066:116175,--NCCL:ncclReduceScatter,DP
251238696846,251238727354,30508,0,30508,NCCL:ncclReduceScatter,563290,563290,1,0,116186,108066.0,:108066:116186,--NCCL:ncclReduceScatter,DP
251240505140,251240534877,29737,0,29737,NCCL:ncclReduceScatter,563290,563290,1,0,116197,108066.0,:108066:116197,--NCCL:ncclReduceScatter,DP
251242142794,251242171048,28254,0,28254,NCCL:ncclReduceScatter,563290,563290,1,0,116209,108066.0,:108066:116209,--NCCL:ncclReduceScatter,DP
251243986256,251244017606,31350,0,31350,NCCL:ncclReduceScatter,563290,563290,1,0,116221,108066.0,:108066:116221,--NCCL:ncclReduceScatter,DP
251245617227,251245645502,28275,0,28275,NCCL:ncclReduceScatter,563290,563290,1,0,116231,108066.0,:108066:116231,--NCCL:ncclReduceScatter,DP
251247332121,251247363682,31561,0,31561,NCCL:ncclReduceScatter,563290,563290,1,0,116242,108066.0,:108066:116242,--NCCL:ncclReduceScatter,DP
251248175210,251248180991,5781,0,5781,NCCL:ncclSend,563290,563290,1,0,116249,108066.0,:108066:116249,--NCCL:ncclSend,PP
258553114703,258553120254,5551,0,5551,NCCL:ncclRecv,563290,563290,1,0,116313,116296.0,:116296:116313,--NCCL:ncclRecv,PP
258554229397,258554289564,60167,0,60167,NCCL:ncclAllGather,563290,563290,1,0,116319,116296.0,:116296:116319,--NCCL:ncclAllGather,DP
258555483140,258555513849,30709,0,30709,NCCL:ncclAllGather,563290,563290,1,0,116323,116296.0,:116296:116323,--NCCL:ncclAllGather,DP
258569418035,258569446520,28485,0,28485,NCCL:ncclAllGather,563290,563290,1,0,116367,116296.0,:116296:116367,--NCCL:ncclAllGather,DP
258581483949,258581512233,28284,0,28284,NCCL:ncclAllGather,563290,563290,1,0,116413,116296.0,:116296:116413,--NCCL:ncclAllGather,DP
258593333495,258593367470,33975,0,33975,NCCL:ncclAllGather,563290,563290,1,0,116459,116296.0,:116296:116459,--NCCL:ncclAllGather,DP
258604784180,258604811803,27623,0,27623,NCCL:ncclAllGather,563290,563290,1,0,116508,116296.0,:116296:116508,--NCCL:ncclAllGather,DP
258616291985,258616319809,27824,0,27824,NCCL:ncclAllGather,563290,563290,1,0,116555,116296.0,:116296:116555,--NCCL:ncclAllGather,DP
258628137233,258628166770,29537,0,29537,NCCL:ncclAllGather,563290,563290,1,0,116601,116296.0,:116296:116601,--NCCL:ncclAllGather,DP
258639658424,258639689725,31301,0,31301,NCCL:ncclAllGather,563290,563290,1,0,116644,116296.0,:116296:116644,--NCCL:ncclAllGather,DP
258651597573,258651624535,26962,0,26962,NCCL:ncclAllGather,563290,563290,1,0,116693,116296.0,:116296:116693,--NCCL:ncclAllGather,DP
258663859095,258663889975,30880,0,30880,NCCL:ncclAllGather,563290,563290,1,0,116742,116296.0,:116296:116742,--NCCL:ncclAllGather,DP
258676040943,258676072634,31691,0,31691,NCCL:ncclAllGather,563290,563290,1,0,116786,116296.0,:116296:116786,--NCCL:ncclAllGather,DP
258687648431,258687679371,30940,0,30940,NCCL:ncclAllGather,563290,563290,1,0,116832,116296.0,:116296:116832,--NCCL:ncclAllGather,DP
258699124645,258699156497,31852,0,31852,NCCL:ncclAllGather,563290,563290,1,0,116878,116296.0,:116296:116878,--NCCL:ncclAllGather,DP
258710542617,258710570381,27764,0,27764,NCCL:ncclAllGather,563290,563290,1,0,116924,116296.0,:116296:116924,--NCCL:ncclAllGather,DP
258722799310,258722829498,30188,0,30188,NCCL:ncclAllGather,563290,563290,1,0,116972,116296.0,:116296:116972,--NCCL:ncclAllGather,DP
258734843021,258734873249,30228,0,30228,NCCL:ncclAllGather,563290,563290,1,0,117017,116296.0,:116296:117017,--NCCL:ncclAllGather,DP
262237704714,262237711396,6682,0,6682,NCCL:ncclSend,563290,563290,1,0,118345,116296.0,:116296:118345,--NCCL:ncclSend,PP
262237782634,262237783546,912,0,912,NCCL:ncclRecv,563290,563290,1,0,118351,116296.0,:116296:118351,--NCCL:ncclRecv,PP
264219709101,264219712758,3657,0,3657,NCCL:ncclSend,563290,563290,1,0,120335,116296.0,:116296:120335,--NCCL:ncclSend,PP
264219823673,264219824985,1312,0,1312,NCCL:ncclRecv,563290,563290,1,0,120345,116296.0,:116296:120345,--NCCL:ncclRecv,PP
266204875689,266204880288,4599,0,4599,NCCL:ncclSend,563290,563290,1,0,122327,116296.0,:116296:122327,--NCCL:ncclSend,PP
266204986754,266204987836,1082,0,1082,NCCL:ncclRecv,563290,563290,1,0,122341,116296.0,:116296:122341,--NCCL:ncclRecv,PP
268218708536,268218777540,69004,0,69004,NCCL:ncclReduceScatter,563290,563290,1,0,124311,116296.0,:116296:124311,--NCCL:ncclReduceScatter,DP
268220831388,268220869261,37873,0,37873,NCCL:ncclReduceScatter,563290,563290,1,0,124323,116296.0,:116296:124323,--NCCL:ncclReduceScatter,DP
268222825421,268222860719,35298,0,35298,NCCL:ncclReduceScatter,563290,563290,1,0,124335,116296.0,:116296:124335,--NCCL:ncclReduceScatter,DP
268225233915,268225264985,31070,0,31070,NCCL:ncclReduceScatter,563290,563290,1,0,124348,116296.0,:116296:124348,--NCCL:ncclReduceScatter,DP
268226969558,268227000758,31200,0,31200,NCCL:ncclReduceScatter,563290,563290,1,0,124358,116296.0,:116296:124358,--NCCL:ncclReduceScatter,DP
268228873677,268228913334,39657,0,39657,NCCL:ncclReduceScatter,563290,563290,1,0,124370,116296.0,:116296:124370,--NCCL:ncclReduceScatter,DP
268230687973,268230719614,31641,0,31641,NCCL:ncclReduceScatter,563290,563290,1,0,124381,116296.0,:116296:124381,--NCCL:ncclReduceScatter,DP
268232525814,268232555371,29557,0,29557,NCCL:ncclReduceScatter,563290,563290,1,0,124393,116296.0,:116296:124393,--NCCL:ncclReduceScatter,DP
268234330030,268234361461,31431,0,31431,NCCL:ncclReduceScatter,563290,563290,1,0,124403,116296.0,:116296:124403,--NCCL:ncclReduceScatter,DP
268236243477,268236273125,29648,0,29648,NCCL:ncclReduceScatter,563290,563290,1,0,124415,116296.0,:116296:124415,--NCCL:ncclReduceScatter,DP
268237976145,268238015231,39086,0,39086,NCCL:ncclReduceScatter,563290,563290,1,0,124426,116296.0,:116296:124426,--NCCL:ncclReduceScatter,DP
268239842922,268239875746,32824,0,32824,NCCL:ncclReduceScatter,563290,563290,1,0,124438,116296.0,:116296:124438,--NCCL:ncclReduceScatter,DP
268241612341,268241641137,28796,0,28796,NCCL:ncclReduceScatter,563290,563290,1,0,124448,116296.0,:116296:124448,--NCCL:ncclReduceScatter,DP
268243461875,268243493406,31531,0,31531,NCCL:ncclReduceScatter,563290,563290,1,0,124459,116296.0,:116296:124459,--NCCL:ncclReduceScatter,DP
268245198661,268245228719,30058,0,30058,NCCL:ncclReduceScatter,563290,563290,1,0,124470,116296.0,:116296:124470,--NCCL:ncclReduceScatter,DP
268246984461,268247018447,33986,0,33986,NCCL:ncclReduceScatter,563290,563290,1,0,124482,116296.0,:116296:124482,--NCCL:ncclReduceScatter,DP
268248836079,268248866688,30609,0,30609,NCCL:ncclReduceScatter,563290,563290,1,0,124495,116296.0,:116296:124495,--NCCL:ncclReduceScatter,DP
268249518177,268249521924,3747,0,3747,NCCL:ncclSend,563290,563290,1,0,124501,116296.0,:116296:124501,--NCCL:ncclSend,PP
275299118071,275299123893,5822,0,5822,NCCL:ncclRecv,563290,563290,1,0,124557,124544.0,:124544:124557,--NCCL:ncclRecv,PP
275300161407,275300201715,40308,0,40308,NCCL:ncclAllGather,563290,563290,1,0,124562,124544.0,:124544:124562,--NCCL:ncclAllGather,DP
275301661957,275301696163,34206,0,34206,NCCL:ncclAllGather,563290,563290,1,0,124567,124544.0,:124544:124567,--NCCL:ncclAllGather,DP
275315990242,275316022785,32543,0,32543,NCCL:ncclAllGather,563290,563290,1,0,124613,124544.0,:124544:124613,--NCCL:ncclAllGather,DP
